id,house_value,house_age,household_size,vacant_units,population,income,age_population,postgrads,no_hs,diversity_index,unemployment,employed_technology,dist_landfills,dist_airports,dist_libraries,dist_supermarkets,dist_malls,dist_police,dist_hospitals,dist_universities,dist_schools,dist_parks,dist_coast,latitude,longitude
61130106074,1144737,1978,2.27,36,1614,81987,43.2,21.69,1.18,62.4,2.31,3.63,6.72,24.86,5.07,6.41,1.22,1.9,7.88,5.14,1.48,0.06,71.8,38.54,-121.7
61130106102,1942308,1949,1.87,71,850,98876,29.8,54.82,6.82,74,7.72,0,6.45,25.04,2.78,4.43,1.57,0.47,5.58,3.56,1.19,0.63,71.26,38.55,-121.72
61130106091,361650,1975,2.01,24,1027,79231,43.9,21.81,4.97,61.3,4.29,13.23,5.09,23.68,3.55,5.49,1.96,1.43,6.2,4.84,0.77,0,72.3,38.56,-121.72
61130106111,483333,2004,2.33,1,682,142382,33.8,75.37,2.64,75.5,4.19,3.89,6.65,25.24,1.71,3.61,0.64,1.6,4.48,3.13,0.62,0.08,70.99,38.56,-121.73
61130105054,1269547,1969,2.46,13,1636,110056,35.2,22.68,0,70.1,3.43,4.74,5.37,23.9,2.57,4.7,0.97,2.23,4.97,4.48,0.71,0.1,71.99,38.57,-121.73
61130106025,1059859,1969,2.45,27,1982,77641,31.3,5.75,0,76.2,1.56,4.27,7.06,25.58,1.03,3.04,0.72,2.27,3.78,2.85,0.18,0.49,70.67,38.56,-121.74
61130105082,1555556,1954,2.26,76,1998,104619,37.9,25.33,0.45,68.3,5.99,7.39,13,30.72,5.6,4.01,3.77,4.69,3.2,5.56,2.05,0.37,66.72,38.55,-121.8
61130106092,833333,1963,2.44,7,934,103324,37.2,46.68,0,62.2,0,12.88,5.72,24.32,2.6,4.58,1.01,1.41,5.25,4.07,0.36,0.56,71.73,38.56,-121.72
61130112092,907258,1962,3.38,26,1293,104149,37.4,12.45,7.58,87.1,6.17,4.48,4.95,16.37,4.8,16.97,2.69,0.24,6.69,0.59,0.42,0.11,79.76,38.66,-121.73
61130112072,904908,1940,2.93,38,2216,103476,45.7,16.92,0.86,75.5,0,5.04,12.05,30.75,7.97,22.16,7.25,10.96,8.52,14.81,7.17,5.89,74.17,38.68,-121.87
60590873024,740909,1939,2.75,26,972,72790,39.1,7.72,1.85,83.8,7.39,3.27,4.92,21.92,0.17,8.52,1.72,0.86,2.09,2.22,0.05,0.22,19.62,33.84,-117.91
60590873012,812500,1940,3.34,18,1477,54709,34.5,7.31,17.13,84.7,6.96,5.04,4.29,22.39,0.83,8.2,2.31,1.59,2.63,2.68,0.69,0.26,20.2,33.84,-117.91
60590864042,1225746,1972,2.64,31,2477,119212,36.6,1.49,7.87,84.5,4.54,12.95,2.2,23.39,2.95,7.02,0.36,3.75,4.33,3.73,0.44,0,22.01,33.85,-117.89
61130113041,865964,1988,2.68,44,2038,71867,37.1,7.95,1.52,83.1,5.37,0,31.45,37.55,1.11,22.43,18,2.47,19.79,20.99,1.22,0,55.41,38.53,-121.96
61130113031,1407104,1978,2.69,12,1138,193186,42,15.91,1.05,81.8,2.36,0,33.08,36.4,1.67,24.7,16.13,0.95,18.77,19.86,0.83,0.47,53.57,38.52,-121.98
61030001003,257500,1976,3.8,101,1789,49307,48.2,0.84,1.34,53.9,15.93,0,13.99,56.23,11.64,64.03,13.76,9.06,10.47,64.89,5.98,1.42,151.65,40.15,-122.12
61030008002,543981,1978,4.92,15,2364,47777,46.1,1.61,0.34,73.8,6.62,0,13.5,55.02,12.68,59.68,5.76,15.65,11.33,63.23,1.75,5.11,143.46,40.07,-122.2
61030009001,600000,1978,2.57,41,1143,80675,44.9,3.5,9.89,68.9,1.45,1.47,13.15,45.15,4.93,49.76,5.36,13.56,20.86,53.28,5.39,2.54,146.17,40.02,-122.14
61030010002,611111,1975,2.69,32,1295,93842,47.1,15.21,5.79,76.5,4.65,2.09,12.77,30.01,12.58,33.01,28.87,12.59,33.92,35.33,5.23,3.95,145.02,39.86,-122.12
61030001002,722727,1983,2.94,13,740,83058,47.7,15.54,4.59,59.5,6.83,0.52,51.79,47.19,37.97,52.1,42.23,46.54,49.16,56.34,34.99,0.77,178.9,40.11,-121.78
60590871063,888480,1993,2.65,251,4011,107725,35.2,1.12,4.79,85.6,3.52,0.84,7.89,20.68,1,10.82,1.88,2.29,2.81,2.6,0.35,0.29,17.03,33.82,-117.94
60590874013,662528,1984,2.79,29,2423,106841,38.2,1.77,4.04,83,3.1,0,6.04,20.91,0.73,9.01,1.42,0.59,1.33,1.66,0.27,0.52,18.62,33.83,-117.92
60590873011,825758,1972,2.95,48,2755,78670,27.8,0,10.16,61.1,17.54,0.49,3.82,22.51,1.24,7.85,2,2.03,2.88,2.86,0.95,0.4,20.58,33.84,-117.91
60670071052,1153756,1965,2.63,40,1870,159176,37.1,19.14,9.41,83.6,5.68,11.78,13.66,10.16,3.39,14.17,4.06,10.32,12.53,4.13,0.58,0.15,94.69,38.68,-121.5
60670071053,928191,1957,2.86,62,1631,85415,35.3,15.21,0,84.3,0,16.46,13.01,10.67,3.06,13.51,3.78,9.65,11.78,3.44,0.39,0.23,94.53,38.67,-121.5
60133142003,858333,1959,2.97,20,1313,71746,35.4,0.38,22.24,77,9.48,2.67,7.62,12.64,2.49,13.67,5.77,10.1,11.6,12.95,2.13,2.63,24.75,38.05,-121.97
60133141033,849409,1940,3.28,17,2240,74213,31.4,1.21,7.1,84.1,8.83,2.45,5.15,14.58,2.74,15.33,3.29,6.41,12.92,10.3,2.84,1.47,27.5,38.04,-121.94
60133451053,727273,1940,2.7,19,835,109279,44.7,22.51,0,65.1,2.53,11.78,19.4,27.54,2.85,2.79,2.61,4.38,4.74,2.54,0.58,0.11,21.38,37.8,-121.98
60133451054,883278,1972,3.05,6,1213,149343,42.3,22.09,0,55.3,0,10.96,20.18,26.74,2.09,2.13,1.88,3.63,5.49,1.82,0.24,0.47,21.57,37.81,-121.98
60133451144,864130,1949,3.09,24,2214,77174,43.2,7.23,0.23,60,6.96,8.22,17.94,28.87,4.43,4.46,2.4,4.41,3.23,4.17,0.94,0.95,22.01,37.8,-121.97
60379008042,904528,1940,3.34,32,1325,99025,32.8,5.13,5.43,87.8,6.1,1.52,5.13,13.28,2.27,15.44,1.4,2.2,3.92,2.71,0.27,0.07,83.65,34.71,-118.14
60379008051,709559,1966,3.51,7,1446,109216,36.8,0.83,4.43,88,4.51,2.36,7.84,12.86,2.45,13.58,1.41,2.63,1.65,1.71,0.99,1.97,81.51,34.7,-118.16
60379008052,491667,1947,3.72,17,1128,55131,42.4,7.89,26.33,87.1,5.02,0.13,8.22,11.79,2.05,12.55,1.23,2.28,0.65,1.07,0.96,1.33,80.96,34.69,-118.16
60379008053,539062,1961,3.62,31,1119,43465,35.6,7.77,6.17,87,5.6,0,7.3,12.23,1.47,13.51,0.67,1.65,1.75,0.93,0.15,1.3,81.86,34.7,-118.15
60379008061,579741,1961,4.11,11,1513,64796,32.3,1.32,4.89,87.7,17.12,0,7.15,10.93,0.23,13.04,1.53,0.35,2.44,0.99,1.11,0.53,82.04,34.7,-118.14
60379008062,364286,1965,3.42,26,1325,58559,49.3,6.94,7.7,87.5,15.22,1.97,7.43,11.27,0.65,12.94,1.24,0.88,1.83,0.34,0.95,0.51,81.75,34.7,-118.14
60379010031,351724,2005,4.04,4,2539,133622,40.6,0.16,7.88,79.4,0,0,12.38,18.37,7.33,15.77,5.54,10.03,7.82,5.41,2.36,4.05,78.73,34.7,-118.23
60379103011,392602,1983,2.05,402,990,68278,43.3,11.11,11.82,80.8,7.71,5.77,9.05,16.17,1.62,10.2,4.76,13.45,10.78,7.43,1.48,1.03,72.29,34.63,-118.23
60379103012,452703,1980,1.98,452,950,91981,42.7,9.16,4.74,75.4,3.78,0.15,7.39,14.52,0.85,9,3.43,11.86,9.23,6.03,0.61,1.11,73.22,34.64,-118.22
60411050021,0,1975,2.07,30,696,57404,55.2,28.45,5.6,58.4,0,6.79,14.94,32.28,3.5,11.08,4.18,7.72,9.26,11.16,3.43,0,0.3,38.06,-122.5
60411212005,405960,1983,2.56,20,1431,51505,46.2,0,1.47,85.1,0,1.27,0.83,44.16,1.29,0.74,0.59,1.97,3.25,5.06,1.15,1.05,0.71,37.93,-122.51
60411050014,453178,2005,2.88,13,1174,195111,34.5,4.43,4.77,84.7,19.43,0.22,13.51,36.1,1.37,10.19,2.41,4.31,6.81,9.48,1.03,0.59,2.75,38.05,-122.53
60411110022,414851,2010,3.65,21,3651,82439,40.3,2.38,0,83.2,0.28,8.88,4.46,44.15,0.31,2.1,1.87,2.85,3.69,2.74,1.44,0.43,2.88,37.97,-122.53
60411082011,235870,1975,3.4,6,1126,53520,69.8,10.3,0,40.4,8,4.06,7.86,41.96,1.33,5.18,0.58,2.71,1.49,4.29,1.3,0.19,4.22,38,-122.54
60730163023,659574,2014,2.28,44,969,101462,31.5,3.1,14.24,85.9,12.84,0,3.2,28.56,1.68,6.25,1.66,1.84,7.33,1.51,0.07,0.71,21.75,32.81,-116.95
60730159024,209583,1972,3.26,21,1230,55918,34.9,2.68,13.33,82.3,11.84,0.71,3.14,25.77,1.63,4.49,2.22,2.02,4.64,2.66,0.65,0.16,18.84,32.78,-116.97
60730159012,367568,2000,3.55,118,2109,54441,29.1,1.47,5.22,87.8,3.14,1.41,2.9,25.46,1.29,4.11,2.12,1.48,4.18,2.8,0.61,0.43,18.96,32.79,-116.97
60730156013,552500,2000,3.22,11,1629,129916,33.1,1.35,6.81,68.2,20.68,0,5.92,29.45,3.4,8.64,1.29,3.61,8.76,1.94,0.46,1.04,22.11,32.79,-116.93
60730149022,297013,1973,2.89,18,1966,83916,37,7.53,0.05,77.4,10.33,3.11,2.09,20.71,0.16,1.34,1.14,1.67,1.61,1.84,0.24,0.55,14.82,32.77,-117.01
60730148061,345170,2006,1.93,18,1032,87270,34.9,3.59,3.78,87.8,2.1,0,4.89,17.76,1.51,3.6,1.22,1.48,1.07,1.47,0.93,1.15,12.98,32.77,-117.04
60730148051,48864,1978,1.98,80,1475,80425,42.4,9.69,0,74,2.91,8.52,4.17,18.58,1.24,2.82,1.61,1.51,1.5,1.68,0.95,0.28,13.86,32.78,-117.03
60730142004,566612,1994,2.98,4,955,117028,39.7,2.93,1.05,87.3,16.04,8.25,7.77,16.89,1.2,6.22,3.01,1.19,5.47,4.46,0.9,0.64,10.17,32.73,-117.04
60730138022,364286,1993,3.19,12,949,110499,35.5,0.95,10.01,86.3,16.17,0,5.87,19.97,2.1,5.64,3,2.4,5.94,4.08,1.03,0.09,12.45,32.74,-117.01
60374023042,334810,1986,2.82,2,927,50000,31.7,3.56,34.84,72.4,4.07,2.97,3.04,18.07,1.45,7.81,1.73,1.31,2.65,1.25,0.68,0.02,46.9,34.06,-117.76
60373017023,372203,2010,2.11,8,1431,68460,37.2,9.57,9.78,77.6,4.22,0,1.73,12.36,1.16,2.13,1.26,2.08,2.91,0.6,0.97,0.51,24.66,34.15,-118.27
60372972023,509777,2005,3.17,0,1163,130832,40.2,9.8,0,84,3.65,2.07,11.63,20.82,1.94,4.74,4,3.13,2.23,4.19,0.38,0.26,1.26,33.72,-118.3
60371439022,593612,1975,3.47,28,1536,104051,50.1,18.95,1.82,42.7,1.15,0,11.91,11.03,2.51,2.98,1.79,3.93,4.8,5.37,1.78,0.93,15.3,34.14,-118.42
60650408082,431818,1987,2.58,47,3074,87437,35.5,1.11,6.31,84.8,4.12,0.97,5.95,21.69,2.41,13.28,1.35,1.31,3.15,2.81,1.04,0.5,43.66,33.9,-117.57
60374638003,483893,1969,3.72,9,1392,100276,48.5,17.39,1.08,70,5.88,2.68,4.64,22.88,1.18,1.97,2.66,2.78,2.38,3.06,1.12,0.57,29.86,34.13,-118.17
60372951031,1704918,1993,2.94,40,2258,200001,44.4,4.34,0,77,5.27,2.1,8.06,17.43,2.74,2.2,2.16,0.75,3.37,3.34,0.58,0.01,0.9,33.76,-118.29
60371836101,2000001,1961,2.34,27,1032,126789,38.9,6.2,6.49,81.7,3.81,5.8,4.65,21.34,1.13,3.03,4.66,4.86,5.23,2.16,0.35,0.73,27.49,34.12,-118.2
60372611021,1948630,1952,2.06,42,1244,140044,46.9,18.57,0.48,53.1,1.08,0.36,9.74,13.26,5.38,5.17,2.65,5.31,6.33,5.85,4.39,0.13,13.22,34.11,-118.42
60371942002,849291,1956,3.11,13,730,159480,43.5,37.53,0,44.8,5.68,0,6.34,12.48,2.86,2.09,2.08,3.38,4.4,4.19,0.74,1.06,15.41,34.11,-118.38
60750230012,846074,1983,3.31,15,954,147532,42.2,5.77,12.89,64.2,3.12,4.5,3.75,16.51,0.82,5.19,1.16,0.72,2.96,4.62,0.26,0.31,1.99,37.73,-122.4
60750230011,313333,1976,2.31,4,885,13791,41.3,2.82,16.16,72.1,7.81,1.65,4.06,16.87,0.9,4.83,1.32,1.12,2.54,4.31,0.14,0.36,2,37.74,-122.4
60750229032,1762077,1983,2.97,34,1604,200001,34.6,14.78,1.31,84.5,2.95,11.66,6.21,19.01,1.38,2.68,2.13,2.46,0.5,2.25,0.06,0.09,1.81,37.75,-122.4
60750229031,927083,1961,2.79,23,1265,105173,38.4,16.44,7.59,87.8,8.74,25.68,6.35,19.19,1.48,2.55,1.96,2.12,0.49,2.25,0.35,0.07,2.09,37.75,-122.41
60750229022,1373333,1971,3.3,32,2021,106255,38.1,13.31,3.27,86.6,3.85,13.6,5.95,18.81,1.3,3.01,2.4,2.27,1.01,2.77,0.11,0.12,2.26,37.75,-122.41
60750229013,1128453,1970,3.38,23,2258,118541,35.7,4.61,10.76,77.5,0.56,14.41,6.04,18.9,0.85,3.14,2.5,2.04,0.71,3.05,0.41,0.19,2.67,37.75,-122.41
60750229011,1018868,1960,3.22,13,1061,165241,36.2,29.41,2.92,85.4,4.17,10.58,6.44,19.3,0.65,2.76,2.13,1.65,0.92,2.76,0.35,0.22,2.74,37.75,-122.41
60750228022,1339286,1974,2.31,126,867,190798,42.3,15.8,6.34,85.5,2.42,7.79,6.9,19.71,1.02,1.99,1.43,1.98,0.22,1.65,0.41,0.19,2.04,37.76,-122.41
60750228013,319149,1982,3.75,5,1341,64940,35.4,31.25,2.24,86.3,3.62,9.81,7.31,20.18,1.08,1.89,1.26,0.99,1.18,2.08,0.09,0.13,2.71,37.76,-122.41
60816015023,275735,1980,3.16,21,1485,44134,34.2,11.25,5.72,75.2,8.79,0,2.83,13.4,1.14,3.67,0.81,2.73,1.93,2.98,0.3,0.42,1.54,37.67,-122.48
60816005011,292308,1979,3.47,6,2277,76362,40.1,1.49,6.15,85.1,0,1.96,1.96,14.42,0.97,2.47,2.25,1.57,2.64,1.4,0.62,0.07,3.4,37.7,-122.46
60816007012,658898,1981,3.58,14,2077,77325,40.1,1.64,0.58,82.7,8.5,0,3.17,15.75,0.64,2.45,2.42,2.43,4.02,0.23,0.51,0.49,3.52,37.71,-122.46
60816005012,704167,1969,3.51,16,2036,111334,40.8,11.35,2.6,84.3,0,28.46,2.84,14.6,0.74,2.94,2.79,2.34,3.52,0.92,0.78,0.25,3.88,37.7,-122.46
60816137011,645833,1960,3,37,2042,44117,45.7,31.1,2.11,69.4,0.98,3.57,5.38,23.52,0.72,18.76,1.48,1.06,18.35,14.99,0.55,0.33,0.83,37.45,-122.44
60816062022,976695,1960,2.45,29,1317,102761,37.3,29.92,3.49,85.9,6.18,13.53,15.09,9.52,1.52,2.59,3.38,4.53,5.66,3.23,0.88,0.01,1.11,37.57,-122.32
60411200011,561000,2003,2.17,21,2208,110568,47.3,20.74,0.54,53.3,0,6.64,3.2,47.87,2.02,3.6,2.13,0.64,1.03,1.28,1.02,0.31,2.89,37.95,-122.55
60411122032,890369,1985,3.15,12,594,144833,26.5,11.62,79.12,58.1,3.48,0.14,1.6,42.92,0.65,1.72,1.95,4.83,4.51,2.58,0.46,0.44,0.53,37.97,-122.5
60411122023,1291667,1995,2.95,2,1317,200001,30.8,13.44,25.06,63.5,4.89,2.91,1.8,42.63,0.35,1.95,2.18,5.14,4.84,2.6,0.14,0.23,0.39,37.97,-122.5
60411050022,1221667,1994,3.17,11,1318,200001,43.4,28.6,0,65.1,0,9.98,14.46,34.55,0.96,9.78,2.13,5.79,7.83,10.47,0.83,0.49,2.03,38.06,-122.52
60411041043,1083183,1989,3.1,12,3139,200001,47.9,17.59,0,64.5,1.29,2.18,11.55,37.06,4.56,4.9,2.05,1.44,3.17,14.79,0.51,0.52,6.38,38.08,-122.56
60411041041,944661,1985,3.03,9,1009,159460,51.8,17.84,0,60.1,0,5.6,12.05,35.84,3.65,5.67,1.3,3.12,3.7,13.81,1.43,1.05,5.45,38.07,-122.55
60411041042,921598,1985,2.84,0,1524,160119,43.3,17.59,4.92,84.2,11.34,0,12.95,35.67,2.56,6.69,0.27,3.98,4.71,12.83,0.73,0.66,4.67,38.07,-122.54
60411302042,622253,1989,2.63,14,1209,101123,50.2,11.91,1.49,40.5,1.66,0,11.57,35.38,0.3,10.99,2.04,0.32,10.84,10.95,3.6,0.28,0.47,37.86,-122.49
60411050013,814394,1953,3.2,63,2229,52580,56.5,19.74,0,83.2,12.9,15.56,12.72,36.29,2.11,10.28,3.23,3.83,6.37,8.69,1.85,1.12,2.29,38.04,-122.53
60411050011,482143,1958,3.18,56,2478,63727,43.6,10.25,0.85,85.6,4.08,2.27,13.98,35.45,0.85,9.89,2.06,4.97,7.48,9.96,0.65,0.7,2.47,38.05,-122.52
60411082021,1075893,1953,3.19,31,1211,34678,50.6,20.89,0,53.9,3.63,4.85,9.22,42.67,2.96,6.57,1.28,2.73,0.21,5.87,0.54,0.03,5.2,38,-122.56
60411082012,1504098,1980,3.44,31,869,105616,41,14.61,17.61,83.7,12.46,2.1,6.94,41.92,0.69,4.26,1.42,3.4,2.43,3.33,1.52,0.09,4.01,38,-122.54
60411110021,1530992,1961,2.83,21,1817,131398,40.8,10.07,3.41,82.4,7.4,8.09,4.17,44.73,0.95,2.14,1.92,2.47,3.02,2.47,1.14,0.28,2.94,37.97,-122.54
60411032004,1367052,1960,3.05,47,1455,123096,39.7,2.27,5.22,82.8,0,0.55,8.01,36.49,0.65,1.59,0.67,0.98,1.99,18.71,0.78,0.4,5.87,38.1,-122.58
60371992021,595930,1940,3.33,20,1127,61709,36,14.73,9.76,81.8,7.2,4.38,7.97,23.44,1.88,5.87,5.05,5,3.11,3.25,0.15,0.47,25.32,34.08,-118.2
60371993002,621212,1955,3.18,20,1168,42969,39.9,24.14,27.74,86.1,9.08,2.15,7.54,22.95,1.16,6.64,4.25,5.21,3.01,2.84,0.22,0.38,24.62,34.09,-118.21
60371994001,845238,1976,3.1,38,787,77374,39.8,22.74,9.53,83.5,8.67,4.55,7.7,22.13,1.67,5.75,5.33,5.84,4.32,4.21,0.59,0.05,25.25,34.09,-118.21
60371994002,818182,1939,2.61,22,927,60717,34.3,3.78,23.84,72.9,9.16,0,8.21,22.25,1.92,6.25,4.77,5.93,3.9,3.69,0.72,0.17,24.84,34.09,-118.21
60816031002,935788,1995,2.56,54,1552,174789,46.6,7.15,0.71,71.2,1.09,5.66,9.61,13.29,1.7,8.28,3.62,1.23,8.25,3.33,1.39,0,0.42,37.62,-122.48
60816003002,1031250,1979,2.65,76,2690,129697,43.8,6.28,2.79,69.9,7.51,6.99,3.49,13.18,1.28,5.39,4.71,3.69,3.77,3.41,1.11,0,3.52,37.7,-122.43
60816136001,207258,1970,3.13,43,3659,79780,49.2,6.7,0.36,63.9,0.56,7.25,11.66,16.58,5.91,13.41,7.38,3.42,13.79,12.44,2.07,1.92,2.4,37.54,-122.49
60816096011,1220745,1976,2.5,23,1367,200001,43.2,78.86,2.05,67.1,10.87,12.45,8.09,20.13,2.19,3.9,0.4,2.62,3.86,3.05,1.04,0.65,5.61,37.5,-122.28
60372754002,1417476,1976,1.73,28,832,101692,38.2,29.33,0,72.8,3.3,11.51,14.69,3.7,1.06,1.39,0.37,2.14,1.08,0.59,0.72,0.53,1.1,33.99,-118.44
60375333002,1168605,1959,2.32,14,602,69950,32.7,7.81,51.16,57.1,2.6,1.17,4.8,17.64,1.65,10.22,2.84,2.46,2.57,2.91,0.58,0.31,22.36,33.99,-118.2
60372752001,499194,1958,4.58,11,2180,69322,33.4,6.38,5.83,86.8,6.67,5.36,12.7,4.36,1.62,3.23,0.35,0.6,2.83,2.54,0.25,0.8,2.83,34,-118.42
60372322001,680785,1955,3.04,6,801,123755,35.7,1.75,17.48,78,7.73,0,8.61,11.55,0.35,3.37,1.92,1.75,5.71,2.84,0.19,0.2,14.07,34,-118.29
60816117001,667308,1954,3.12,7,787,133711,35.6,27.95,16.52,85.9,2.77,4.87,6.27,29.77,0.66,4.27,2.74,2.53,5.61,4.66,0.63,0.63,2.8,37.47,-122.16
60816056003,883446,1973,3.18,11,1273,135487,44.5,46.03,0,64.5,0,1.79,10.66,8.78,3.38,6.78,2.52,3.07,5.44,4.38,1.12,1.35,3.78,37.56,-122.36
60816111001,527778,1965,3.18,42,2260,47148,44.3,31.15,0.49,61,4.39,4.66,5.83,26.6,1.68,5.65,2.53,5.02,3.27,1.83,0.67,0.17,6.15,37.46,-122.25
60816135022,792763,1950,3.47,30,1646,58240,51.1,13.61,0.43,54.5,0.29,1.16,5.49,20.23,5.1,17.26,4.33,4.65,16.61,14.59,1.32,0.01,0.1,37.5,-122.45
60816138002,681034,1960,3.73,14,1057,54976,48.9,10.31,0,55,0,3.32,20.44,37.27,13.25,22.28,18.83,18.47,20.07,15.74,8.29,5.82,5.13,37.35,-122.34
60374816032,1098901,1973,2.46,45,2494,87417,48.6,4.89,5.13,69.3,16.01,8.29,4.67,31.04,1.78,6.61,0.7,1.61,1.88,1.96,0.64,0.58,32.03,34.08,-118.12
60371956003,1119253,1969,2.89,2,1182,171794,40,15.23,2.37,85.2,0,4.79,7.23,19.05,0.62,3.52,2.11,3.41,1.08,2.89,0.31,0.73,20.01,34.08,-118.27
60371914102,585938,1966,3.68,18,1766,89240,35.9,2.77,17.38,81,7.44,4.06,7.04,17.11,0.47,3.25,1.17,4.79,1.19,0.45,0.22,0.57,18.69,34.09,-118.29
60374808032,1066964,1951,2.9,12,791,120397,39.1,6.57,13.53,86,0,2.48,8.04,27.63,2.16,3.64,0.25,2.48,0.56,1.14,0.74,0.49,29.94,34.09,-118.15
60376033011,1630542,1963,2.64,9,1348,200001,50.6,8.01,2.23,79.1,1.76,2.99,5.06,5.74,0.54,6.41,2.21,0.47,2.13,1.72,0.7,0.34,8.97,33.88,-118.31
60375732011,1272569,1994,3.18,21,2288,155259,33.3,3.32,15.25,87,3.4,0,5.23,4.2,0.56,4.68,2.68,1.47,1.13,1.39,0.5,0.24,4.08,33.8,-118.18
60375732021,1832524,1975,2.73,22,1675,170744,31.5,0.84,19.22,86.2,1.54,14.08,5.05,4.67,0.63,5.63,1.82,2.07,1.87,1.24,0.71,0.36,3.3,33.79,-118.18
60375732022,1978070,1969,2.68,45,3297,200001,35.1,1.76,12.41,85.8,9.1,1.79,4.52,5.19,0.7,5.82,2.01,2.54,1.56,1.78,0.63,0.51,3.13,33.79,-118.19
60375732023,1571429,1957,3.56,22,2105,80836,34.2,4.09,22.47,83.8,9.94,5.66,4.66,4.88,0.21,5.33,2.33,2.17,1.73,1.65,0.3,0.61,3.53,33.8,-118.19
60375733001,2000001,1972,3.18,6,1352,200001,32,3.48,33.28,87.1,10.86,0.19,5.57,4.13,0.91,5.41,1.86,1.59,1.96,0.72,0.51,0.17,3.56,33.8,-118.18
60816016011,1937764,1959,2.82,27,2842,200001,42.7,3.13,3.38,88,5.58,6.19,2.67,11.95,2.42,1.77,1.44,0.44,2.2,2.63,1.97,0.72,3.68,37.68,-122.46
60816077012,2000001,1988,2.58,39,1197,200001,38.5,33.92,19.38,88.2,12.83,15.08,15.97,10,2.46,2.42,4.22,4.48,5.69,3.35,0.73,0.38,0.48,37.57,-122.31
60816089001,2000001,1967,2.69,86,734,184057,48.3,82.15,0,65,5.21,5.02,10.71,18.19,1.7,4.79,1.83,3.97,4.21,3.17,1.59,0.18,6.78,37.5,-122.31
60816056004,656250,1940,3.56,39,2216,58861,47.4,46.8,0.5,61.9,4.54,4.28,11.13,7.59,2.69,5.86,2.47,2.84,3.99,6.11,1.35,2.02,3.25,37.56,-122.38
60376038013,662500,1949,3.71,9,1584,88960,36.3,7.51,2.71,86.3,3.32,6.67,8.9,3.71,0.67,3.54,0.67,0.89,5.96,2.6,0.55,0.78,6.14,33.9,-118.35
60376203053,620312,1959,3.55,24,2448,60511,40.4,7.8,0,54,0.47,5.7,16.31,5.95,1.76,4.14,1.95,1.76,10.34,6.88,0.76,0.3,0.37,33.9,-118.42
60376205214,600806,1964,3.71,21,2341,82983,38,5.77,2.22,77,5.7,6.24,10.24,7.06,1.19,1.84,0.62,3.23,5.42,4.37,0.36,0.3,3.7,33.88,-118.37
60375734011,653274,1966,3.85,27,2816,55496,39.4,3.02,1.6,89.5,5.28,0.68,6.76,2.98,1.29,2.81,4.5,1.39,1.44,2.68,1.26,0.3,5.8,33.81,-118.18
60375734021,953125,1977,2.74,16,1343,117669,35,0.07,0.07,89.6,0,0,7.16,2.27,1.49,4.33,3.35,0.49,1.82,1.51,1.32,0.76,4.93,33.81,-118.17
60375734022,1197959,1965,3.12,29,2686,144282,36.9,0.74,1.9,88.6,5.24,0.17,6.53,3.26,0.26,5.22,2.1,1.16,2.22,0.3,0.34,0.16,3.9,33.8,-118.17
60375734024,1982143,1975,2.86,13,1414,200001,38.9,5.73,4.38,89.1,2.26,1.58,6.86,3.66,0.71,4.72,1.5,2.07,2.3,0.9,0.5,0.33,3.32,33.79,-118.16
60650461011,2000001,1973,3,53,2682,200001,34.9,0.15,0.97,85.3,2.39,7.07,138.01,127.3,0.77,189.89,154.02,0.63,0.33,9.15,0.42,0.41,257.85,33.61,-114.59
60650461012,859375,1955,2.73,24,1502,80589,35.7,3.99,11.98,84.7,11.14,0.45,139.23,127.35,2.08,191.33,155.03,2.08,1.75,10.22,1.05,0.69,258.97,33.61,-114.58
60650461021,0,0,7.86,1,18,0,31.5,133.33,1311.11,81.9,12.48,5.8,136.38,127.25,1.47,187.95,152.68,1.33,1.66,7.89,0.68,0.01,256.35,33.61,-114.61
60650461031,1241935,1968,2.57,9,1122,82848,39,8.56,15.42,84.7,2.85,1.03,137.18,128.71,1.67,187.82,153.75,2.05,2.3,6.75,0.69,1.15,256.81,33.62,-114.61
60650462001,659396,1983,2.78,39,1782,98556,36.8,1.12,7.86,82.3,2.14,0,137.08,126.31,1.49,189.49,152.98,0.8,0.85,9.55,1.09,0.21,257.17,33.61,-114.6
60971530065,127525,1964,2.78,66,982,86522,40.9,3.26,6.11,78.2,4.96,0,9.91,10.9,3.6,4.67,1.99,3.71,1.8,4.26,0.45,0.15,27.48,38.45,-122.76
60971539022,174074,1980,2.52,82,1857,65395,43.4,9.05,0,78.4,6.93,0,16.41,17.35,1.18,26.12,12.13,1.81,0.81,20.44,0.23,0.82,29.72,38.62,-122.87
60971539024,94048,1978,2.75,94,2001,39133,37,1.55,2.1,81.4,13.74,0,16.77,17.79,1.69,26.48,12.5,2.31,0.44,20.79,0.5,0.43,30.02,38.63,-122.87
60971539032,221366,1978,2.83,55,1515,82078,45.7,12.94,0,71.8,1.38,2.79,15.24,16.1,0.42,24.95,10.96,0.68,1.86,19.29,0.3,0.25,29.33,38.61,-122.87
60971539034,88871,1962,2.77,48,1460,36637,45.3,13.56,4.25,72.7,1.25,2.38,15.67,16.64,0.78,25.38,11.4,1.28,1.24,19.71,0.36,0.31,29.69,38.62,-122.87
60971542023,595109,1971,3.08,61,1106,109547,41.6,18.26,5.7,79.1,0,1.44,46.99,49.01,2.19,58.16,33.86,2.43,31.84,52.49,1.96,1.1,35.63,38.8,-123.04
